Year,Box_Office_Rank,Name, Worldwide , Domestic , Foreign 
1990,102,Nightbreed,"$9,469,695.00 ","$8,862,354.00 ","$607,341.00 "
1990,103,Havana,"$9,243,140.00 ","$9,243,140.00 ", - 
1990,104,Ski Patrol,"$8,533,973.00 ","$8,533,973.00 ", - 
1990,105,Cry-Baby,"$8,266,343.00 ","$8,266,343.00 ", - 
1990,106,Blue Steel,"$8,217,997.00 ","$8,217,997.00 ", - 
1990,107,Funny About Love,"$8,141,292.00 ","$8,141,292.00 ", - 
1990,108,"The Cook, the Thief, His Wife & Her Lover","$7,728,023.00 ","$7,724,701.00 ", - 
1990,109,Mr. & Mrs. Bridge,"$7,698,010.00 ","$7,698,010.00 ", - 
1990,110,Alice,"$7,331,647.00 ","$7,331,647.00 ", - 
1990,111,Almost an Angel,"$6,939,946.00 ","$6,939,946.00 ", - 
1990,112,Delta Force 2: The Colombian Connection,"$6,698,361.00 ","$6,698,361.00 ", - 
1990,113,Flashback,"$6,488,114.00 ","$6,488,114.00 ", - 
1990,114,The Gods Must Be Crazy II,"$6,291,444.00 ","$6,291,444.00 ", - 
1990,115,Men Don't Leave,"$6,070,725.00 ","$6,070,725.00 ", - 
1990,116,Night of the Living Dead,"$5,835,247.00 ","$5,835,247.00 ", - 
1990,117,Cyrano de Bergerac,"$5,820,020.00 ","$5,820,020.00 ", - 
1990,118,Stanley & Iris,"$5,820,015.00 ","$5,820,015.00 ", - 
1990,119,Leatherface: Texas Chainsaw Massacre III,"$5,765,562.00 ","$5,765,562.00 ", - 
1990,120,Hardware,"$5,729,735.00 ","$5,728,953.00 ", - 
1990,121,Loose Cannons,"$5,585,154.00 ","$5,585,154.00 ", - 
1990,122,Miller's Crossing,"$5,080,409.00 ","$5,080,409.00 ", - 
1990,123,The Handmaid's Tale,"$4,960,385.00 ","$4,960,385.00 ", - 
1990,124,The Long Walk Home,"$4,873,620.00 ","$4,873,620.00 ", - 
1990,125,Longtime Companion,"$4,609,953.00 ","$4,609,953.00 ", - 
1990,126,Graffiti Bridge,"$4,562,778.00 ","$4,562,778.00 ", - 
1990,127,Dark Angel,"$4,348,368.00 ","$4,348,368.00 ", - 
1990,128,Lisa,"$4,347,648.00 ","$4,347,648.00 ", - 
1990,129,Lambada,"$4,263,112.00 ","$4,263,112.00 ", - 
1990,130,China Cry: A True Story,"$4,212,828.00 ","$4,212,828.00 ", - 
1990,131,Heart Condition,"$4,134,992.00 ","$4,134,992.00 ", - 
1990,132,Tie Me Up! Tie Me Down!,"$4,087,361.00 ","$4,087,361.00 ", - 
1990,133,Mountains of the Moon,"$4,011,793.00 ","$4,011,793.00 ", - 
1990,134,Short Time,"$4,010,647.00 ","$4,010,647.00 ", - 
1990,135,"Welcome Home, Roxy Carmichael","$3,989,297.00 ","$3,989,297.00 ", - 
1990,136,The Lemon Sisters,"$3,473,905.00 ","$3,473,905.00 ", - 
1990,137,A Shock to the System,"$3,417,056.00 ","$3,417,056.00 ", - 
1990,138,Metropolitan,"$2,938,208.00 ","$2,938,208.00 ", - 
1990,139,Desperate Hours,"$2,742,912.00 ","$2,742,912.00 ", - 
1990,140,Blind Fury,"$2,692,037.00 ","$2,692,037.00 ", - 
1990,141,"After Dark, My Sweet","$2,678,414.00 ","$2,678,414.00 ", - 
1990,142,King of New York,"$2,554,476.00 ","$2,554,476.00 ", - 
1990,143,Impulse,"$2,544,504.00 ","$2,544,504.00 ", - 
1990,144,Class of 1999,"$2,459,895.00 ","$2,459,895.00 ", - 
1990,145,Body Chemistry,"$2,415,312.00 ","$2,415,312.00 ", - 
1990,146,Downtown,"$2,346,150.00 ","$2,346,150.00 ", - 
1990,147,White Hunter Black Heart,"$2,319,124.00 ","$2,319,124.00 ", - 
1990,148,The Nasty Girl,"$2,281,569.00 ","$2,281,569.00 ", - 
1990,149,Texasville,"$2,268,181.00 ","$2,268,181.00 ", - 
1990,150,Vincent & Theo,"$2,231,274.00 ","$2,231,274.00 ", - 
1990,151,Def by Temptation,"$2,218,579.00 ","$2,218,579.00 ", - 
1990,152,Eating,"$2,100,538.00 ","$2,100,538.00 ", - 
1990,153,The Sheltering Sky,"$2,075,084.00 ","$2,075,084.00 ", - 
1990,154,The Krays,"$2,060,847.00 ","$2,060,847.00 ", - 
1990,155,Dreams,"$1,963,207.00 ","$1,963,207.00 ", - 
1990,156,State of Grace,"$1,911,542.00 ","$1,911,542.00 ", - 
1990,157,The Forbidden Dance,"$1,823,154.00 ","$1,823,154.00 ", - 
1990,158,Tune in Tomorrow...,"$1,794,001.00 ","$1,794,001.00 ", - 
1990,159,The Nutcracker Prince,"$1,781,694.00 ","$1,781,694.00 ", - 
1990,160,Too Beautiful for You,"$1,776,440.00 ","$1,776,440.00 ", - 
1990,161,Last Exit to Brooklyn,"$1,730,005.00 ","$1,730,005.00 ", - 
1990,162,The Rain Killer,"$1,696,066.00 ","$1,696,066.00 ", - 
1990,163,Brain Dead,"$1,627,955.00 ","$1,627,955.00 ", - 
1990,164,Jesus of Montreal,"$1,601,612.00 ","$1,601,612.00 ", - 
1990,165,May Fools,"$1,576,702.00 ","$1,576,702.00 ", - 
1990,166,The Haunting of Morella,"$1,547,867.00 ","$1,547,867.00 ", - 
1990,167,The Last of the Finest,"$1,531,489.00 ","$1,531,489.00 ", - 
1990,168,Streets,"$1,510,053.00 ","$1,510,053.00 ", - 
1990,169,A Cry in the Wild,"$1,494,969.00 ","$1,494,969.00 ", - 
1990,170,The Field,"$1,494,399.00 ","$1,494,399.00 ", - 
1990,171,Love at Large,"$1,436,308.00 ","$1,436,308.00 ", - 
1990,172,Monsieur Hire,"$1,417,030.00 ","$1,417,030.00 ", - 
1990,173,Courage Mountain,"$1,393,610.00 ","$1,393,610.00 ", - 
1990,174,Repossessed,"$1,382,462.00 ","$1,382,462.00 ", - 
1990,175,Daddy's Dyin'... Who's Got the Will?,"$1,373,728.00 ","$1,373,728.00 ", - 
1990,176,Everybody Wins,"$1,372,350.00 ","$1,372,350.00 ", - 
1990,177,The Fourth War,"$1,305,887.00 ","$1,305,887.00 ", - 
1990,178,The Hot Spot,"$1,293,976.00 ","$1,293,976.00 ", - 
1990,179,Bloodfist II,"$1,292,323.00 ","$1,292,323.00 ", - 
1990,180,This Is Not Frank's Planet/Snowie and the Seven Dorps/Poumse...,"$1,289,551.00 ","$1,289,551.00 ", - 
1990,181,Robot Jox,"$1,272,977.00 ","$1,272,977.00 ", - 
1990,182,Slumber Party Massacre III,"$1,242,995.00 ","$1,242,995.00 ", - 
1990,183,The Icicle Thief,"$1,231,622.00 ","$1,231,622.00 ", - 
1990,184,Vital Signs,"$1,224,605.00 ","$1,224,605.00 ", - 
1990,185,Without You I'm Nothing,"$1,218,730.00 ","$1,218,730.00 ", - 
1990,186,The Boyfriend School,"$1,171,762.00 ","$1,171,762.00 ", - 
1990,187,To Sleep with Anger,"$1,161,135.00 ","$1,161,135.00 ", - 
1990,188,Where the Heart Is,"$1,106,475.00 ","$1,106,475.00 ", - 
1990,189,Hidden Agenda,"$1,030,938.00 ","$1,030,938.00 ", - 
1990,190,Corporate Affairs,"$1,006,575.00 ","$1,006,575.00 ", - 
1990,191,Come See the Paradise,"$947,306.00 ","$947,306.00 ", - 
1990,192,Sweetie,"$938,065.00 ","$938,065.00 ", - 
1990,193,The Blood of Heroes,"$882,290.00 ","$882,290.00 ", - 
1990,194,Angel Town,"$855,810.00 ","$855,810.00 ", - 
1990,195,Waiting for the Light,"$808,690.00 ","$808,690.00 ", - 
1990,196,C'est la vie,"$805,472.00 ","$805,472.00 ", - 
1990,197,Listen Up: The Lives of Quincy Jones,"$776,699.00 ","$776,699.00 ", - 
1990,198,22nd Annual International Tournée of Animation,"$768,304.00 ","$768,304.00 ", - 
1990,199,Strapless,"$764,794.00 ","$764,794.00 ", - 
1990,200,Coupe de Ville,"$715,983.00 ","$715,983.00 ", - 
1989,1,Batman,"$401,188,924.00 ","$251,188,924.00 ","$150,000,000.00 "
1989,2,Indiana Jones and the Last Crusade,"$197,171,806.00 ","$197,171,806.00 ", - 
1989,3,Dead Poets Society,"$175,480,949.00 ","$95,860,116.00 ","$79,619,323.00 "
1989,4,Lethal Weapon 2,"$147,253,986.00 ","$147,253,986.00 ", - 
1989,5,Look Who's Talking,"$140,088,813.00 ","$140,088,813.00 ", - 
1989,6,"Honey, I Shrunk the Kids","$130,724,985.00 ","$130,724,172.00 ", - 
1989,7,Back to the Future Part II,"$118,911,489.00 ","$118,811,197.00 ","$99,328.00 "
1989,8,Ghostbusters II,"$112,495,514.00 ","$112,494,738.00 ", - 
1989,9,Driving Miss Daisy,"$106,593,296.00 ","$106,593,296.00 ", - 
1989,10,Parenthood,"$100,047,830.00 ","$100,047,830.00 ", - 
1989,11,When Harry Met Sally...,"$92,824,636.00 ","$92,823,546.00 ", - 
1989,12,The War of the Roses,"$86,888,546.00 ","$86,888,546.00 ", - 
1989,13,The Little Mermaid,"$84,357,056.00 ","$84,355,863.00 ", - 
1989,14,Steel Magnolias,"$83,759,091.00 ","$83,759,091.00 ", - 
1989,15,National Lampoon's Christmas Vacation,"$71,321,010.00 ","$71,319,526.00 ",$325.00 
1989,16,Turner & Hooch,"$71,079,915.00 ","$71,079,915.00 ", - 
1989,17,Born on the Fourth of July,"$70,001,698.00 ","$70,001,698.00 ", - 
1989,18,Uncle Buck,"$66,758,538.00 ","$66,758,538.00 ", - 
1989,19,Field of Dreams,"$64,532,366.00 ","$64,532,235.00 ", - 
1989,20,Tango & Cash,"$63,408,614.00 ","$63,408,614.00 ", - 
1989,21,Harlem Nights,"$60,864,870.00 ","$60,864,870.00 ", - 
1989,22,Sea of Love,"$58,571,513.00 ","$58,571,513.00 ", - 
1989,23,Pet Sematary,"$57,469,467.00 ","$57,469,467.00 ", - 
1989,24,The Abyss,"$54,222,310.00 ","$54,222,310.00 ", - 
1989,25,Star Trek V: The Final Frontier,"$52,210,049.00 ","$52,210,049.00 ", - 
1989,26,Major League,"$49,797,487.00 ","$49,797,148.00 ", - 
1989,27,"See No Evil, Hear No Evil","$46,908,987.00 ","$46,908,987.00 ", - 
1989,28,Black Rain,"$46,212,140.00 ","$46,212,055.00 ", - 
1989,29,Always,"$43,858,790.00 ","$43,858,790.00 ", - 
1989,30,K-9,"$43,247,647.00 ","$43,247,647.00 ", - 
1989,31,Three Fugitives,"$40,586,886.00 ","$40,586,886.00 ", - 
1989,32,Bill & Ted's Excellent Adventure,"$40,486,714.00 ","$40,485,039.00 ", - 
1989,33,The Karate Kid Part III,"$38,956,288.00 ","$38,956,288.00 ", - 
1989,34,The 'Burbs,"$36,602,268.00 ","$36,601,993.00 ", - 
1989,35,Fletch Lives,"$35,150,960.00 ","$35,150,960.00 ", - 
1989,36,Licence to Kill,"$34,667,388.00 ","$34,667,015.00 ", - 
1989,37,Lean on Me,"$31,906,454.00 ","$31,906,454.00 ", - 
1989,38,The Bear,"$31,753,898.00 ","$31,753,898.00 ", - 
1989,39,Weekend at Bernie's,"$30,218,387.00 ","$30,218,387.00 ", - 
1989,40,Road House,"$30,050,265.00 ","$30,050,028.00 ", - 
1989,41,Peter Pan 1989 Re-release,"$29,445,131.00 ","$29,445,131.00 ", - 
1989,42,The Dream Team,"$28,907,090.00 ","$28,890,240.00 ","$16,850.00 "
1989,43,Do the Right Thing,"$27,546,968.00 ","$27,545,445.00 ", - 
1989,44,All Dogs Go to Heaven,"$27,100,027.00 ","$27,100,027.00 ", - 
1989,45,Glory,"$26,828,365.00 ","$26,828,365.00 ", - 
1989,46,"Sex, Lies, and Videotape","$24,742,089.00 ","$24,741,667.00 ",$422.00 
1989,47,A Nightmare on Elm Street: The Dream Child,"$22,168,359.00 ","$22,168,359.00 ", - 
1989,48,Dad,"$22,103,037.00 ","$22,103,037.00 ", - 
1989,49,Lock Up,"$22,099,847.00 ","$22,099,847.00 ", - 
1989,50,Cousins,"$22,026,369.00 ","$22,026,369.00 ", - 
1989,51,The Rescuers 1989 Re-release,"$21,215,869.00 ","$21,215,869.00 ", - 
1989,52,Say Anything,"$20,781,987.00 ","$20,781,385.00 ", - 
1989,53,An Innocent Man,"$20,047,604.00 ","$20,047,604.00 ", - 
1989,54,The Fly II,"$20,021,322.00 ","$20,021,322.00 ", - 
1989,55,Skin Deep,"$19,674,852.00 ","$19,674,852.00 ", - 
1989,56,Blaze,"$19,131,246.00 ","$19,131,246.00 ", - 
1989,57,Her Alibi,"$18,699,037.00 ","$18,699,037.00 ", - 
1989,58,Casualties of War,"$18,671,317.00 ","$18,671,317.00 ", - 
1989,59,Prancer,"$18,587,135.00 ","$18,587,135.00 ", - 
1989,60,The Fabulous Baker Boys,"$18,428,904.00 ","$18,428,904.00 ", - 
1989,61,Crimes and Misdemeanors,"$18,254,702.00 ","$18,254,702.00 ", - 
1989,62,Shocker,"$16,554,699.00 ","$16,554,699.00 ", - 
1989,63,Chances Are,"$16,278,590.00 ","$16,278,590.00 ", - 
1989,64,No Holds Barred,"$16,093,651.00 ","$16,093,651.00 ", - 
1989,65,Next of Kin,"$15,942,628.00 ","$15,942,628.00 ", - 
1989,66,Leviathan,"$15,704,614.00 ","$15,704,614.00 ", - 
1989,67,She-Devil,"$15,351,421.00 ","$15,351,421.00 ", - 
1989,68,My Left Foot,"$14,743,391.00 ","$14,743,391.00 ", - 
1989,69,Kickboxer,"$14,697,005.00 ","$14,697,005.00 ", - 
1989,70,Friday the 13th Part VIII: Jason Takes Manhattan,"$14,343,976.00 ","$14,343,976.00 ", - 
1989,71,The Wizard,"$14,278,900.00 ","$14,278,900.00 ", - 
1989,72,Great Balls of Fire!,"$13,741,060.00 ","$13,741,060.00 ", - 
1989,73,Family Business,"$12,195,695.00 ","$12,195,695.00 ", - 
1989,74,Pink Cadillac,"$12,143,484.00 ","$12,143,484.00 ", - 
1989,75,She's Out of Control,"$12,065,892.00 ","$12,065,892.00 ", - 
1989,76,Halloween 5: The Revenge of Michael Myers,"$11,642,254.00 ","$11,642,254.00 ", - 
1989,77,Gross Anatomy,"$11,604,598.00 ","$11,604,598.00 ", - 
1989,78,Police Academy 6: City Under Siege,"$11,567,217.00 ","$11,567,217.00 ", - 
1989,79,Young Einstein,"$11,537,895.00 ","$11,536,599.00 ", - 
1989,80,Who's Harry Crumb?,"$10,982,364.00 ","$10,982,364.00 ", - 
1989,81,New York Stories,"$10,763,469.00 ","$10,763,469.00 ", - 
1989,82,The Package,"$10,647,219.00 ","$10,647,219.00 ", - 
1989,83,We're No Angels,"$10,555,348.00 ","$10,555,348.00 ", - 
1989,84,Cyborg,"$10,166,459.00 ","$10,166,459.00 ", - 
1989,85,Henry V,"$10,161,099.00 ","$10,161,099.00 ", - 
1989,86,Criminal Law,"$9,974,446.00 ","$9,974,446.00 ", - 
1989,87,Tap,"$9,114,702.00 ","$9,114,702.00 ", - 
1989,88,Renegades,"$9,015,164.00 ","$9,015,164.00 ", - 
1989,89,Scandal,"$8,800,000.00 ","$8,800,000.00 ", - 
1989,90,True Believer,"$8,742,750.00 ","$8,742,750.00 ", - 
1989,91,Troop Beverly Hills,"$8,508,843.00 ","$8,508,843.00 ", - 
1989,92,Cheetah,"$8,153,677.00 ","$8,153,677.00 ", - 
1989,93,DeepStar Six,"$8,143,225.00 ","$8,143,225.00 ", - 
1989,94,Dead Bang,"$8,125,592.00 ","$8,125,592.00 ", - 
1989,95,The Adventures of Baron Munchausen,"$8,083,123.00 ","$8,083,123.00 ", - 
1989,96,Dead Calm,"$7,825,135.00 ","$7,825,009.00 ", - 
1989,97,"Enemies, A Love Story","$7,754,571.00 ","$7,754,571.00 ", - 
1989,98,Disorganized Crime,"$7,723,506.00 ","$7,723,506.00 ", - 
1989,99,Johnny Handsome,"$7,237,794.00 ","$7,237,794.00 ", - 
1989,100,Lawrence of Arabia 1989 Re-release,"$6,986,278.00 ","$6,986,278.00 ", - 
1989,101,Relentless,"$6,985,999.00 ","$6,985,999.00 ", - 
1989,102,Shag,"$6,957,975.00 ","$6,957,975.00 ", - 
1989,103,Roger & Me,"$6,706,368.00 ","$6,706,368.00 ", - 
1989,104,Music Box,"$6,263,883.00 ","$6,263,883.00 ", - 
1989,105,UHF,"$6,157,157.00 ","$6,157,157.00 ", - 
1989,106,Shirley Valentine,"$6,056,912.00 ","$6,056,912.00 ", - 
1989,107,Immediate Family,"$5,932,613.00 ","$5,932,613.00 ", - 
1989,108,Millennium,"$5,777,099.00 ","$5,777,099.00 ", - 
1989,109,Dream a Little Dream,"$5,552,441.00 ","$5,552,441.00 ", - 
1989,110,Second Sight,"$5,368,865.00 ","$5,368,865.00 ", - 
1989,111,Let It Ride,"$4,973,285.00 ","$4,973,285.00 ", - 
1989,112,See You in the Morning,"$4,795,009.00 ","$4,795,009.00 ", - 
1989,113,Drugstore Cowboy,"$4,729,352.00 ","$4,729,352.00 ", - 
1989,114,The January Man,"$4,611,062.00 ","$4,611,062.00 ", - 
1989,115,The Mighty Quinn,"$4,557,214.00 ","$4,557,214.00 ", - 
1989,116,Staying Together,"$4,348,025.00 ","$4,348,025.00 ", - 
1989,117,Listen to Me,"$4,299,023.00 ","$4,299,023.00 ", - 
1989,118,Red Scorpion,"$4,192,440.00 ","$4,192,440.00 ", - 
1989,119,Loverboy,"$3,960,327.00 ","$3,960,327.00 ", - 
1989,120,The Phantom of the Opera,"$3,953,745.00 ","$3,953,745.00 ", - 
1989,121,Earth Girls Are Easy,"$3,916,303.00 ","$3,916,303.00 ", - 
1989,122,A Dry White Season,"$3,766,879.00 ","$3,766,879.00 ", - 
1989,123,Worth Winning,"$3,690,328.00 ","$3,690,328.00 ", - 
1989,124,Old Gringo,"$3,574,256.00 ","$3,574,256.00 ", - 
1989,125,Fat Man and Little Boy,"$3,563,162.00 ","$3,563,162.00 ", - 
1989,126,Physical Evidence,"$3,560,932.00 ","$3,560,932.00 ", - 
1989,127,In Country,"$3,531,971.00 ","$3,531,971.00 ", - 
1989,128,Kinjite: Forbidden Subjects,"$3,416,846.00 ","$3,416,846.00 ", - 
1989,129,Camille Claudel,"$3,331,676.00 ","$3,331,297.00 ", - 
1989,130,Rude Awakening,"$3,169,719.00 ","$3,169,719.00 ", - 
1989,131,Speed Zone,"$3,077,361.00 ","$3,077,361.00 ", - 
1989,132,Fright Night Part 2,"$2,983,784.00 ","$2,983,784.00 ", - 
1989,133,976-EVIL,"$2,955,917.00 ","$2,955,917.00 ", - 
1989,134,The Adventures of Milo and Otis,"$2,948,215.00 ","$2,948,215.00 ", - 
1989,135,Gleaming the Cube,"$2,777,280.00 ","$2,777,280.00 ", - 
1989,136,Farewell to the King,"$2,420,917.00 ","$2,420,917.00 ", - 
1989,137,Gone with the Wind 1989 Re-release,"$2,403,316.00 ","$2,403,316.00 ", - 
1989,138,Chocolat,"$2,317,091.00 ","$2,317,091.00 ", - 
1989,139,Sing,"$2,260,616.00 ","$2,260,616.00 ", - 
1989,140,Scenes from the Class Struggle in Beverly Hills,"$2,156,471.00 ","$2,156,471.00 ", - 
1989,141,Jacknife,"$2,049,769.00 ","$2,049,769.00 ", - 
1989,142,Rooftops,"$2,043,889.00 ","$2,043,889.00 ", - 
1989,143,Winter People,"$2,023,282.00 ","$2,023,282.00 ", - 
1989,144,Erik the Viking,"$1,932,642.00 ","$1,932,642.00 ", - 
1989,145,Communion,"$1,919,653.00 ","$1,919,653.00 ", - 
1989,146,Breaking In,"$1,877,618.00 ","$1,877,618.00 ", - 
1989,147,Cookie,"$1,869,417.00 ","$1,869,417.00 ", - 
1989,148,Miss Firecracker,"$1,852,655.00 ","$1,852,655.00 ", - 
1989,149,Bloodfist,"$1,770,082.00 ","$1,770,082.00 ", - 
1989,150,House III: The Horror Show,"$1,738,897.00 ","$1,738,897.00 ", - 
1989,151,Best of the Best,"$1,700,000.00 ","$1,700,000.00 ", - 
1989,152,How I Got Into College,"$1,642,239.00 ","$1,642,239.00 ", - 
1989,153,Stepfather II: Make Room for Daddy,"$1,519,796.00 ","$1,519,796.00 ", - 
1989,154,The Simpsons: Family Portrait/Beat Dedication/Propagandance/Scaredy Cat!/Rarg/Knick Knack/Pencil Dance/Quinoscopio 2/Umbabarauma/Goodnight Norma... Goodnight Milton.../Tin Toy/25 Ways to Quit Smoking,"$1,487,606.00 ","$1,487,606.00 ", - 
1989,155,True Love,"$1,354,268.00 ","$1,354,268.00 ", - 
1989,156,The Navigator: A Medieval Odyssey,"$1,333,379.00 ","$1,333,379.00 ", - 
1989,157,Romero,"$1,316,495.00 ","$1,316,495.00 ", - 
1989,158,Babar: The Movie,"$1,305,187.00 ","$1,305,187.00 ", - 
1989,159,Apartment Zero,"$1,267,578.00 ","$1,267,578.00 ", - 
1989,160,Little Vera,"$1,262,598.00 ","$1,262,598.00 ", - 
1989,161,Queen of Hearts,"$1,236,844.00 ","$1,236,844.00 ", - 
1989,162,High Hopes,"$1,192,322.00 ","$1,192,322.00 ", - 
1989,163,Murmur of the Heart,"$1,160,784.00 ","$1,160,784.00 ", - 
1989,164,Miracle Mile,"$1,145,578.00 ","$1,145,404.00 ", - 
1989,165,Valmont,"$1,132,112.00 ","$1,132,112.00 ", - 
1989,166,Heathers,"$1,110,494.00 ","$1,108,462.00 ", - 
1989,167,Heart of Dixie,"$1,097,333.00 ","$1,097,333.00 ", - 
1989,168,Wired,"$1,089,000.00 ","$1,089,000.00 ", - 
1989,169,The Music Teacher,"$1,086,894.00 ","$1,086,894.00 ", - 
1989,170,Welcome Home,"$1,029,822.00 ","$1,029,822.00 ", - 
1989,171,Pumpkinhead 1989 Re-release,"$1,000,000.00 ","$1,000,000.00 ", - 
1989,172,Getting It Right,"$960,385.00 ","$960,385.00 ", - 
1989,173,American Ninja 3: Blood Hunt,"$902,152.00 ","$902,152.00 ", - 
1989,174,Parents,"$870,532.00 ","$870,532.00 ", - 
1989,175,Crack House,"$862,551.00 ","$862,551.00 ", - 
1989,176,The Terror Within,"$858,591.00 ","$858,591.00 ", - 
1989,177,Little Monsters,"$793,775.00 ","$793,775.00 ", - 
1989,178,The Toxic Avenger Part II,"$792,966.00 ","$792,966.00 ", - 
1989,179,For All Mankind,"$770,366.00 ","$770,132.00 ", - 
1989,180,The Girl in a Swing,"$747,013.00 ","$747,013.00 ", - 
1989,181,Vampire's Kiss,"$726,501.00 ","$725,131.00 ", - 
1989,182,"Distant Voices, Still Lives","$688,329.00 ","$688,329.00 ", - 
1989,183,Wuthering Heights,"$624,643.00 ","$624,643.00 ", - 
1989,184,The Wizard of Oz 1989 Re-release,"$612,300.00 ","$612,300.00 ", - 
1989,185,Eddie and the Cruisers II: Eddie Lives!,"$536,508.00 ","$536,508.00 ", - 
1989,186,"Thelonious Monk: Straight, No Chaser","$518,918.00 ","$518,918.00 ", - 
1989,187,Akira,"$503,801.00 ","$439,162.00 ","$64,639.00 "
1989,188,Slaves of New York,"$463,972.00 ","$463,972.00 ", - 
1989,189,The Rainbow,"$444,055.00 ","$444,055.00 ", - 
1989,190,How to Get Ahead in Advertising,"$418,053.00 ","$418,053.00 ", - 
1989,191,Triumph of the Spirit,"$408,839.00 ","$408,839.00 ", - 
1989,192,The Toxic Avenger Part III: The Last Temptation of Toxie,"$363,561.00 ","$363,561.00 ", - 
1989,193,Night Game,"$337,812.00 ","$337,812.00 ", - 
1989,194,Crusoe,"$315,421.00 ","$315,421.00 ", - 
1989,195,Out Cold,"$294,266.00 ","$294,266.00 ", - 
1989,196,Powwow Highway,"$283,747.00 ","$283,747.00 ", - 
1989,197,Kill Me Again,"$283,694.00 ","$283,694.00 ", - 
1989,198,Heavy Petting,"$272,371.00 ","$272,371.00 ", - 
1989,199,Paperhouse,"$241,278.00 ","$241,278.00 ", - 
1989,200,Weapons of the Spirit,"$232,981.00 ","$232,981.00 ", - 
1988,1,Who Framed Roger Rabbit,"$238,093,220.00 ","$156,452,370.00 ","$81,639,668.00 "
1988,2,Rain Man,"$172,835,580.00 ","$172,825,435.00 ","$10,145.00 "
1988,3,Coming to America,"$128,152,333.00 ","$128,152,301.00 ", - 
1988,4,Big,"$114,968,970.00 ","$114,968,774.00 ",$122.00 
1988,5,Twins,"$111,938,388.00 ","$111,938,388.00 ", - 
1988,6,Crocodile Dundee II,"$109,306,210.00 ","$109,306,210.00 ", - 
1988,7,Die Hard,"$83,069,148.00 ","$83,008,852.00 ","$14,188.00 "
1988,8,The Naked Gun: From the Files of Police Squad!,"$78,756,177.00 ","$78,756,177.00 ", - 
1988,9,Cocktail,"$78,222,753.00 ","$78,222,753.00 ", - 
1988,10,Beetlejuice,"$73,719,756.00 ","$73,707,461.00 ","$2,099.00 "
1988,11,Working Girl,"$63,779,477.00 ","$63,779,477.00 ", - 
1988,12,A Fish Called Wanda,"$62,493,712.00 ","$62,493,712.00 ", - 
1988,13,Scrooged,"$60,328,558.00 ","$60,328,558.00 ", - 
1988,14,Willow,"$57,270,547.00 ","$57,269,863.00 ", - 
1988,15,Beaches,"$57,041,866.00 ","$57,041,866.00 ", - 
1988,16,Rambo III,"$53,715,611.00 ","$53,715,611.00 ", - 
1988,17,Oliver & Company,"$53,279,055.00 ","$53,279,055.00 ", - 
1988,18,Bull Durham,"$50,888,729.00 ","$50,888,729.00 ", - 
1988,19,A Nightmare on Elm Street 4: The Dream Master,"$49,369,899.00 ","$49,369,899.00 ", - 
1988,20,The Land Before Time,"$48,478,716.00 ","$48,478,716.00 ", - 
1988,21,Colors,"$46,616,067.00 ","$46,616,067.00 ", - 
1988,22,Young Guns,"$45,661,556.00 ","$45,661,556.00 ", - 
1988,23,Biloxi Blues,"$43,184,798.00 ","$43,184,798.00 ", - 
1988,24,Dirty Rotten Scoundrels,"$42,039,085.00 ","$42,039,085.00 ", - 
1988,25,The Great Outdoors,"$41,455,230.00 ","$41,455,230.00 ", - 
1988,26,Tequila Sunrise,"$41,292,551.00 ","$41,292,551.00 ", - 
1988,27,Big Business,"$40,150,487.00 ","$40,150,487.00 ", - 
1988,28,Bambi 1988 Re-release,"$39,047,150.00 ","$39,047,150.00 ", - 
1988,29,Midnight Run,"$38,413,606.00 ","$38,413,606.00 ", - 
1988,30,The Dead Pool,"$37,903,295.00 ","$37,903,295.00 ", - 
1988,31,Red Heat,"$34,994,648.00 ","$34,994,648.00 ", - 
1988,32,Dangerous Liaisons,"$34,670,720.00 ","$34,670,720.00 ", - 
1988,33,Mississippi Burning,"$34,603,943.00 ","$34,603,943.00 ", - 
1988,34,Child's Play,"$33,399,041.00 ","$33,244,684.00 ","$154,212.00 "
1988,35,The Accidental Tourist,"$32,632,093.00 ","$32,632,093.00 ", - 
1988,36,The Accused,"$32,078,318.00 ","$32,078,318.00 ", - 
1988,37,Shoot to Kill,"$29,300,090.00 ","$29,300,090.00 ", - 
1988,38,Ernest Saves Christmas,"$28,202,109.00 ","$28,202,109.00 ", - 
1988,39,Betrayed,"$25,816,139.00 ","$25,816,139.00 ", - 
1988,40,Funny Farm,"$25,537,221.00 ","$25,537,221.00 ", - 
1988,41,Alien Nation,"$25,216,243.00 ","$25,216,243.00 ", - 
1988,42,Gorillas in the Mist,"$24,720,479.00 ","$24,720,479.00 ", - 
1988,43,The Fox and the Hound 1988 Re-release,"$23,556,988.00 ","$23,556,988.00 ", - 
1988,44,License to Drive,"$22,433,275.00 ","$22,433,275.00 ", - 
1988,45,Short Circuit 2,"$21,630,088.00 ","$21,630,088.00 ", - 
1988,46,Married to the Mob,"$21,486,757.00 ","$21,486,757.00 ", - 
1988,47,Punchline,"$21,042,667.00 ","$21,042,667.00 ", - 
1988,48,The Presidio,"$20,324,096.00 ","$20,324,096.00 ", - 
1988,49,Action Jackson,"$20,256,975.00 ","$20,256,975.00 ", - 
1988,50,Tucker: The Man and His Dream,"$19,652,638.00 ","$19,652,638.00 ", - 
